Ratio1,Ratio2,Ratio3,Ratio4,Ratio5,Ratio6,Ratio7,Ratio8,Ratio9,Ratio10,Ratio11,Ratio12,Ratio13,Ratio14,Ratio15,Ratio16,Ratio17,Ratio18,Ratio19,Ratio20,Ratio21,Ratio22,Ratio23,Ratio24,Ratio25,Ratio26,IssuerRating
-0.008720795,0.019763,24.9410944,0.018236173,0.46798489,1.769168558,2.010858251,1.449969494,-49.1713,-0.268098818,0.868348645,2.851083632,-59.9204,0.015477434,0.099824,8.890103414,0.022398647,0.401179155,24.51805241,13.3723767,2.306788361,31.2118,-0.062117841,1.055723075,2.38692208,-11.9034,BB
0.032024281,0.144425,1.750353238,0.175658373,0.409834206,40.57732254,2.270283609,1.142107009,-9.2885,0.065720874,1.131656952,4.018064737,26.0412,0.03249564,0.189412,1.723224539,0.230733087,0.409749554,56.07727188,1.761647996,1.194510727,1.68085,0.098939524,0.869823113,3.570389465,28.8742,A
0.023816958,0.381552,3.348846129,0.005602138,0.588123822,21.96930651,51.47710055,1.095719272,9.0556,0.224493751,0.44451144,4.723818727,48.0408,0.023518367,0.3568265,3.883763248,0.009401839,0.61059679,20.0926521,31.94950084,0.8085833,4.574325,0.12399351,0.442545604,5.343743358,28.2934,BB
0.012587831,0.44578,3.622858391,0.003405115,0.400983833,16.67891796,74.48393498,1.829787234,33.4424,0.230760822,0.228139632,3.088876478,8.8272,0.011852318,0.43499,3.480900929,0.004168337,0.36705846,18.97639477,63.90132467,2.176498565,131.0006,0.130903989,0.229821476,2.864189806,6.3427,BB-
0.018655708,0.544592,2.7787458,0.211974363,0.34591467,25.51110969,1.693215245,0.452978056,4.5537,0.149905123,0.227978154,2.438422996,8.3812,0.014787648,0.5181145,3.270958849,0.20618912,0.349003397,21.88886967,1.559096027,0.444952303,12.8038,0.1198318,0.20658258,2.452990164,6.1402,BBB+
0.02085109,0.197146,4.238573059,0.011566618,0.623706319,18.58406365,17.72151217,2.379902589,55.3254,0.048817124,0.648484111,5.111560604,16.9008,0.019475167,0.1928435,4.924133438,0.022280695,0.621676955,17.46362258,13.68143807,2.187510266,8.54365,0.052875506,0.629002739,5.106870221,17.8483,BB-
0.026676974,0.196923,2.93118183,0.046770142,0.491044944,23.86061925,6.06393096,1.595479628,6.1366,0.046598266,0.707208936,3.135448824,12.9036,0.02648111,0.195744333,3.039986616,0.03899689,0.488431934,22.29271718,7.414320954,1.483484616,8.5834,0.058737396,0.707496583,3.168620298,15.79986667,BB
0.015152533,0.211886,1.942081028,0.055678943,0.251622601,42.07139874,6.829565613,2.531757032,6.571,0.099504982,0.45157662,1.720020928,7.8832,0.015596755,0.2119745,2.134427125,0.044844664,0.257099528,42.12630881,12.66074917,2.364828909,5.996,0.101486715,0.46535562,1.750056773,8.4417,BBB
0.012357724,0.214923,6.281520429,0.107992411,0.557100271,8.197777286,1.344140059,1.057060256,-22.6142,0.036300778,0.376260163,5.967011643,4.7612,0.016453173,0.246623,5.399953526,0.108813942,0.557208568,10.05151699,1.5925101,1.073754707,-11.518025,0.019389946,0.386888184,5.759315792,8.5724,BB-
0.027706935,0.19597,1.109666701,0.139187296,0.265060539,30.08240515,3.91676953,1.25824998,4.2887,0.067293486,0.737365984,7.068078404,35.2176,0.029329362,0.2297785,0.037399167,0.096004945,0.230689536,58.12054353,6.926008813,3.224477549,50.787225,0.081518219,0.631170623,8.683397565,47.2908,BBB-
0.031275805,0.156727,2.200011633,0.010687394,0.424958712,34.89343251,37.27253018,2.113648433,31.8327,0.06383792,1.080099092,5.158679446,41.7348,0.02084481,0.12251875,3.329619493,0.014685596,0.449033802,24.85172819,21.17448471,2.073765151,17.000025,0.042834947,1.034318506,5.664339359,28.6632,BB-
0.009717296,0.245235,4.110900302,0.032183484,0.245139563,15.81862399,7.221430471,0.629635071,25.8315,0.034713276,0.232320343,9.018815302,8.9244,0.00927272,0.2415985,4.242367972,0.031651098,0.243296006,17.57951449,8.485420161,0.67686481,8.662025,0.043067364,0.22648367,8.564464227,9.0314,BB
0.02014129,0.355599,3.391116223,0.029002121,0.327803247,23.73769062,8.584975067,1.169344169,176.3358,0.091355599,0.229520517,2.916063993,6.0768,0.027351655,0.39326125,2.670259916,0.049008061,0.32790038,31.38904794,7.467780884,1.100330682,64.426625,0.322660498,0.289987234,3.077719955,30.5736,BBB-
0.011048028,0.055912,0.395491855,0.028037383,0.082092988,81.33332267,32.53332907,1.06652426,-5.4264,0.021998167,1.339266534,3.189916789,10.2816,0.006686864,0.04306525,-0.268501587,0.199527139,0.101668446,45.66792337,9.436540778,1.072818194,47.16445,0.019987117,1.267958739,3.268616798,9.006,BBB+
0.025224324,0.368986,2.591404865,0.149465872,0.370332566,24.17180234,2.17042217,0.743032159,17.3159,0.230964675,0.325587912,2.618253275,22.822,0.026903829,0.39231775,2.355781718,0.142859384,0.356747481,20.73321257,2.535231707,0.735701146,15.603325,0.341401841,0.323080097,2.602336494,34.3092,A
-0.008407247,0.036066,27.43478583,0.001071975,0.470037743,2.07467998,32.11014064,1.917079698,-43.7399,-0.198520578,0.448602378,2.346764972,-19.9384,0.017483672,0.127993,25.76500611,0.001052347,0.457779499,15.96508339,254.0980452,1.726198645,-10.25196667,-0.043718051,0.697150732,2.37702764,7.4469,BB-
0.060891383,0.541922,0.260585328,0.000721146,0.284891244,96.07407309,1324.595731,2.553349513,7.896,0.226044568,0.502168135,1.886186369,21.3796,0.065861674,0.55657475,0.37450271,0.000738447,0.300244539,97.99560974,1320.659172,2.835981372,13.83705,0.323569236,0.525671014,1.899811974,33.5921,A-
0.044009807,0.522967,0.607612232,0.042012947,0.34153478,61.24776571,16.52272551,2.624547135,827.2831,0.163109609,0.453341506,2.872662866,34.1056,0.031657575,0.40161475,0.942328026,0.122663591,0.289103291,75.72369095,7.800669227,1.653020849,216.44635,0.09464451,0.486206777,2.770697626,26.3721,BBB+
0.028793021,0.364619,-0.305919842,0.01894643,0.146401688,503.1348017,73.00387319,2.25457497,1.5492,0.151206518,0.55536701,1.583996692,13.2764,0.035070695,0.38939,-0.261399854,0.03058835,0.151063267,407.3583275,52.25592983,2.357311812,-1.98625,0.178966571,0.587082607,1.598342318,17.1426,A+
0.069978637,0.357817,0.131329417,0.096031943,0.169716762,509.3733539,19.5038423,1.1560047,34.0891,0.233907947,0.888381816,2.024665519,43.0188,0.064230895,0.33895625,0.054587699,0.111653963,0.150112024,568.5719284,19.92058364,1.209934891,23.57485,0.220878753,0.856849033,2.016635071,39.8129,AA+
0.004108205,0.12796,2.45879142,0.114403704,0.233121569,33.39648017,2.828794067,1.162282984,156.8137,0.022229407,0.58958937,2.22354805,3.0088,-0.000516086,0.09690575,2.801815061,0.106669568,0.203849253,30.45162412,2.492080526,1.154002617,10.1181,0.017115348,0.574903115,2.141750203,2.2357,A
0.005482234,0.163227,8.19827671,0.054337152,0.620304569,7.565216609,2.096385325,2.255159475,27.9411,-0.075046904,0.432893401,4.890764647,-16.7412,-0.001085806,0.10683725,15.18976292,0.054040997,0.620748147,4.975743222,1.355417789,2.310471848,-8.649625,-0.131990005,0.420253532,4.761084651,-24.7487,B+
0.004477949,0.060501,12.58347274,0.315232619,0.578112198,47.14905517,0.211971568,1.759466903,11.4068,0.027256637,0.638496238,8.473606512,14.73,0.004658901,0.08009225,9.959363128,0.331444983,0.571462757,60.90378534,0.288931693,1.730016333,0.296,0.021915321,0.67620305,8.101935309,11.8225,BBB-
0.037588526,0.132357,1.827126807,0.024059603,0.402621389,33.59900331,19.61598615,1.86998433,11.7285,0.057102298,1.43564987,2.913368587,24.6656,0.029365427,0.1161625,2.500063566,0.022320888,0.420013998,25.72010734,16.66670294,1.952328872,11.5683,0.04570566,1.335497056,3.060880264,19.2628,BB+
0.030909476,0.106098,1.14379421,0.018500106,0.221586134,39.94524666,38.71081679,2.058486655,5.0759,0.034988852,1.495691186,1.935989103,11.344,0.019691482,0.083189,3.475548016,0.014154694,0.315613475,28.12027744,26.96996687,2.237911932,4.1422,0.020354779,1.329805221,2.249654067,6.9188,BB-
0.009481448,0.295578,6.065614326,0.001654279,0.422559539,19.52875685,75.00867832,2.126723435,24.7735,0.15438307,0.177392844,2.4761257,6.858,0.008553061,0.295637,6.789817293,0.007292,0.430674082,18.64934879,28.00996667,2.226735361,48.473875,0.203239781,0.165068398,2.486551919,8.2226,B
0.016038492,0.098311,2.441653809,0.064610254,0.320636194,25.44329221,5.307525471,1.330364598,3.872,0.028202677,1.118417535,4.124586549,12.534,0.032338711,0.12832875,1.70879308,0.045896138,0.329532468,37.69185652,21.63901282,1.471609655,3.979525,0.046644144,1.325499783,3.651698491,24.0667,BBB+
0.023223027,0.128022,3.319569295,0.098659196,0.456615103,25.57912812,2.853655267,1.210170156,-13.9763,0.010763871,1.004164219,6.641668112,9.1932,0.028706031,0.136256,2.782680287,0.090618829,0.441535904,29.27088032,4.078930401,1.191400496,-5.1235,0.045198614,1.108416805,5.91423331,31.1054,BB+
0.007816305,0.054684,3.599376238,0.002431866,0.276585875,33.70746337,103.4470428,1.492671395,-52.9191,0.013634707,1.272410994,2.191359593,4.1224,0.038523392,0.09598875,1.383043972,0.087630982,0.235095884,91.90311931,32.95448031,1.385062597,45.213825,0.04312616,1.990672705,2.384601608,23.2708,BBB
0.000293958,0.441054,6.016870016,0.094337229,0.312826799,20.12255864,1.667651347,0.989799421,61.9618,0.067362154,0.111583649,1.756952667,-0.4204,-0.000738267,0.3184185,8.782368144,0.058784741,0.308990015,17.23274034,2.772618989,1.360870803,93.3179,0.29282562,0.129005598,1.823557823,-2.5832,BBB-
0.028230505,0.278887,0.679531389,0.001151147,0.222530416,140.783293,594.9229479,1.513494635,33.5521,0.161239591,0.546452663,2.38205749,21.3632,0.026775252,0.26980825,0.701305942,0.111579181,0.223966643,137.737898,279.7045765,1.376878567,11.25325,0.119896182,0.542791872,2.408524288,15.4755,AA-
0.017777079,0.269113,5.150807792,0.032916986,0.581478277,14.46574537,5.786298148,1.22804629,-2.0409,0.129204893,0.411547235,3.074486094,16.44,0.015118307,0.25260825,5.767908257,0.017764381,0.581338231,13.52926924,5.408441088,1.346941903,-4.328325,0.074335389,0.403844412,3.072489987,9.5344,BB-
0.011187937,0.116554,3.855971698,0.123627189,0.27165521,28.71179383,2.033608447,1.231521132,39.0804,-0.020366038,0.58596569,2.435416564,-2.248,0.013537664,0.10470375,3.74820509,0.201839153,0.263227173,37.3556576,1.571170231,1.039487724,18.922175,-0.012128723,0.751461327,2.566395662,-0.8447,BBB+
0.02419545,0.224849,1.578685758,0.047115415,0.654248778,23.81544538,4.859110334,3.05839697,13.6919,0.111342012,0.666149556,10.76505528,90.1496,0.021550063,0.19858125,1.592718174,0.091223965,0.649301734,19.25341572,2.742371221,2.487811274,1.497175,0.064419672,0.693194917,14.16701,64.0701,BB-
0.023814124,0.05041,3.255146213,0.114300559,0.371896435,30.20463795,2.677229273,0.888008642,-20.0815,0.02293735,2.257559656,2.659899782,19.8888,0.019715984,0.0452145,3.938497825,0.115638141,0.37616074,25.74081014,2.281619042,0.953821025,-22.11905,0.018398145,2.144704589,2.621664648,16.1566,BBB
0.00681773,0.241349,5.218159981,0.082817467,0.237606838,13.78043924,2.282820238,0.538664502,-33.4512,-0.033746262,0.186126019,3.756159474,-2.2496,0.009885034,0.32582475,3.51721598,0.109951665,0.244904034,22.45162695,2.698831308,0.724277897,-2.840675,0.081872836,0.22634676,3.804046895,7.3133,BBB+
-0.002730608,0.083196,2.016191155,0.227080265,0.185408311,185.332956,0.901497962,0.963473745,-71.2662,-0.048032321,0.456216401,2.982540975,-6.402,0.016070334,0.25880425,0.916128396,0.247299446,0.177248435,77.58009091,2.625266009,0.96331924,-29.617525,0.048170427,0.448817348,2.786668173,5.5138,AA-
0.003952481,0.091753,10.59821778,0.000856409,0.544487621,22.45446145,94.0948861,3.253119621,7.1583,0.008543834,0.47820584,9.856642591,4.3356,0.006172016,0.1000165,9.066986623,0.102216713,0.553756364,20.38677422,161.9219231,2.849199374,5.17155,0.012359392,0.518344312,10.29725494,7.0219,BB+
0.019717875,0.046041,3.797004252,0.125017325,0.371447694,25.2795784,2.10196051,0.983143786,-29.148,0.019135503,2.120057661,2.546074191,15.8748,0.025926724,0.0586335,3.161027485,0.126310379,0.372567471,31.02633228,2.703463961,0.996188492,33.55375,0.023579746,2.081354171,2.614969652,18.5337,BBB
0.013644467,0.198798,2.955893445,0.003553776,0.432121865,18.11171946,74.52868469,1.593436645,30.2008,0.012386559,0.57571532,3.616995467,2.6764,0.011701249,0.221935667,3.057329938,0.020402109,0.445375189,18.89178759,36.65161818,1.508737419,39.08996667,0.018005457,0.555144065,3.653036135,3.660933333,BB
0.029349082,0.35943,1.105596854,0.160013668,0.222757515,83.31503486,5.379214661,0.752183892,9.4794,0.075404552,0.533450342,2.562600395,23.7968,0.017498843,0.27547025,2.561286023,0.142481671,0.228969096,58.39974886,4.218756758,0.825898234,-2.992,0.013979055,0.522361107,2.568219214,14.0851,A-
0.014014072,0.093465,4.697595729,0.043108956,0.329712259,4444.917052,4.318513836,4.416500698,14.0818,0.056186411,0.656731595,2.128863801,7.856,0.024959368,0.12813225,3.064615526,0.070193469,0.327147967,6466.394141,4.756670902,4.453794042,21.3173,0.074326734,0.795268922,2.099853416,12.9817,BB+
0.01152151,0.598414,4.229241272,0.003432565,0.396035138,18.85043009,65.00439792,1.98633527,64.8021,0.124174373,0.147670399,3.088586383,6.1904,0.011928805,0.4145065,3.183153901,0.004760906,0.344415918,21.26567736,59.04452389,2.393888358,172.331925,0.099965486,0.240606133,2.721609079,5.9724,BB-
0.027692905,0.131641,1.695466574,0.066851211,0.350404966,32.67303552,6.832249665,1.518107477,4.8284,0.046593266,1.215771861,3.550714655,19.6184,0.03266446,0.131113,1.692545322,0.049240311,0.33509498,38.55967898,93.6845067,1.507976458,2.9149,0.049650857,1.303436162,3.658012305,25.5398,BBB+
-0.105480707,0.014659,22.39288479,0.029483194,0.229997542,2.2633496,0.764393193,4.280443415,-80.5043,-1.560849235,0.35359832,1.829878572,-108.5044,-0.020134203,0.2612135,6.363127256,0.029791831,0.211114577,98.40094028,15.03598856,4.229617533,-29.861475,-0.37041728,0.351922351,1.690931616,-25.9422,BBB-
0.013252817,0.110036,4.600429232,0.426754012,0.457701926,101.1289638,0.40672646,1.186719131,11.7032,0.060998704,0.721984684,3.990452033,18.5384,0.009989768,0.08552775,7.023716952,0.429706194,0.465627073,74.53800037,0.298551505,1.168085202,-10.949275,0.062909125,0.696059677,3.984043836,22.7166,A-
0.045323318,0.271907,1.321774693,0.16208089,0.361156613,187.437391,3.709336124,1.240304649,-18.1273,0.202321048,0.798551971,7.660496395,128.0284,0.036564148,0.24481,1.534575606,0.15167089,0.353939441,171.1352888,3.464340307,1.264968974,-17.44305,0.159969806,0.736571728,8.250416448,100.5907,AA-
0.028904282,0.245606,2.91390378,0.034317747,0.460579345,34.34273611,9.57765549,1.767777778,11.71,0.104617899,0.616372796,4.014155713,26.458,0.027278934,0.2329105,3.207293105,0.038519328,0.469366417,33.70708411,8.1096333,1.717738762,20.507475,0.074669371,0.613984814,4.279594118,20.0177,BBB
0.014622287,0.446305,5.46941346,0.14844615,0.484323049,22.19004226,1.21929372,0.660926366,60.4712,0.150345832,0.196417718,4.351769739,13.2324,0.016094228,0.42310225,5.094116165,0.169208544,0.482512595,20.02067725,1.160987495,0.697384986,19.734725,0.14089703,0.223423726,4.463739502,14.445,A-
0.02264483,0.359025,2.856486883,0.102303873,0.363110563,20.68570163,2.951658066,0.741154562,8.3986,0.704448852,0.305402306,2.668289491,64.4052,0.026983773,0.3895715,2.263236914,0.144552552,0.36522491,20.91292306,2.583615502,0.823525277,2.5423,0.311108045,0.332368794,2.686593302,33.3015,A
0.033417505,0.051161,1.206767574,0.044779972,0.237942547,71.61958279,16.48607702,1.683430037,3.0067,0.016044093,3.433477665,2.511436095,13.7396,0.038172503,0.0543085,1.092465992,0.073265419,0.238185143,80.64195341,11.67273012,1.690197499,-2.54655,0.020895689,3.537373481,2.477370635,18.4189,A
0.041213756,0.23478,2.548387173,0.03240324,0.599325691,29.09798871,10.30553767,1.994546217,-1.9038,0.017466144,0.852434255,14.4036519,17.5508,0.028722615,0.18434,3.849643491,0.038984766,0.567668059,22.59987172,7.152506573,1.906839776,-20.175975,0.045817001,0.805757657,11.40859384,37.3993,BB+
0.021399674,0.161883,2.252974283,0.091577675,0.352260629,22.56096249,4.070404673,1.513910658,-4.9332,0.039726986,0.81112925,5.604216388,17.386,0.021691967,0.16461625,2.059992861,0.079511908,0.333911501,24.12167345,5.103532444,1.602580906,1.146766667,0.044419061,0.813034525,5.214665335,17.1842,BBB
0.028727377,0.088055,2.117394434,0.002252252,0.382648664,22.999966,153.3331067,1.728557013,36.9047,-0.335375191,1.500718184,3.637408568,-148.6872,0.020973326,0.07332475,2.597527277,0.026990332,0.339576397,18.2177472,133.4637856,1.728711113,-12.0221,-0.068810736,1.323107703,2.8833054,-31.3682,BBB-
-0.160113281,0.190816,2.132793954,0.116047939,0.203964823,62.90193318,4.040300494,0.898504274,-52.0335,-0.973590293,0.501177523,1.996132104,-86.904,-0.044523198,0.2020435,1.620508678,0.139978725,0.166169102,129.8037751,4.646845064,0.909515814,-41.05425,-0.250957994,0.489248121,1.889502841,-23.1219,BBB+
0.0198759,0.351245,2.746618892,0.006986123,0.417367805,25.9534436,41.22573963,2.889071761,235.4448,0.300236857,0.342226373,1.949991187,20.5828,0.010408706,0.2821755,6.495240549,0.007471178,0.406333508,17.58511445,24.11307869,2.748683474,338.248575,0.003048709,0.241337766,1.917786676,2.2952,BB
0.008754987,0.739727,0.392028854,0.00053806,0.104378575,84.59506548,2041.31571,0.998869575,115.4868,0.743283636,0.154981897,1.345594807,15.798,0.006862165,0.7395465,0.229036884,0.000526461,0.123378577,59.39233772,1390.766931,1.637441202,41.25796667,0.623888659,0.119342829,1.34032361,10.6476,B-
0.02870488,0.599522,1.765337268,0.00044959,0.38894133,39.26790764,1233.999405,0.826377607,91.8794,0.162997794,0.359924023,2.98912452,17.9524,0.035292215,0.7529335,1.625176734,0.000485061,0.39610241,46.7902482,1291.229772,0.895995072,63.3768,0.25574658,0.32707967,2.967169742,25.3694,BBB-
0.008586498,0.112558,7.559582374,0.000341984,0.55521097,26.88885556,322.6662667,3.120545577,10.8396,0.019534884,0.544303797,10.65647482,11.6884,0.006051967,0.09814725,9.803806472,0.091323847,0.557947751,19.84837404,164.5175726,2.874546095,-11.00156667,-0.01751224,0.510583109,10.34254487,-5.9731,BB+
0.00535862,0.182128,5.511644941,0.030637232,0.151742809,8.493316372,5.379780923,1.15038067,37.3006,-0.005940755,0.137323708,19.69667621,0.7756,0.004864872,0.1703445,6.627768231,0.013133208,0.168272569,8.827884286,16.34231214,1.163303888,161.7701,-0.039165597,0.143924845,22.48311979,11.0968,B
0.00430465,0.089926,11.66484429,0.000420908,0.556919405,17.05980766,181.4543178,3.36774332,-34.7713,-0.022346369,0.473000043,10.49798658,-10.98,0.006205962,0.0909625,10.49987666,0.093762242,0.562553338,17.30963713,117.2581311,2.976942519,-24.1943,0.00265201,0.527246702,10.12913248,1.8967,BB+
0.015118706,0.095865,5.088240759,0.027302025,0.552960166,13.39371614,6.798275553,2.648424515,6.8966,0.02625562,1.070600376,4.486104863,12.2644,0.015660139,0.09475825,4.867144261,0.02274144,0.532878425,13.85890163,8.676667487,2.651422681,6.42365,0.017575427,1.089523235,4.310155717,8.1496,BB-
0.010791404,0.281246,3.505259711,0.012601726,0.33657835,10.2130154,12.08730964,2.161169419,-3.8482,-0.340629191,0.182288599,2.622249119,-7.0652,0.013592057,0.28709425,4.588454511,0.028001249,0.386335429,12.63323611,7.224171347,1.523181165,7.515375,-0.210873701,0.241522595,3.688689826,-8.8435,B+
0.051253782,0.177425,0.885787903,0.311291755,0.375339726,121.7349265,2.217247948,1.144241301,4.5962,0.088291073,1.46013025,20.02156057,256.7924,0.04232877,0.1464195,0.971334967,0.220959501,0.34669367,97.53892213,3.343952674,1.289718641,17.075925,0.069365475,1.565921509,18.89978224,191.5287,A+
0.016424357,0.111001,2.372520994,0.110493398,0.350142953,17.86126982,2.836459516,1.238854146,-2.381,-0.093526951,0.988624612,3.968855625,-32.8128,0.024197675,0.1438885,1.930949383,0.069769216,0.350066956,22.99917429,6.370019859,1.549363284,6.8477,0.018232675,0.956337481,3.746300891,7.7895,BB
0.010986596,0.070993,5.904055999,0.18005279,0.582729071,10.15381933,0.829317181,1.022822154,-13.9131,0.010397992,1.225664689,-130.0285714,162.2376,0.014167564,0.07980575,5.627076806,0.197719153,0.584976932,10.90235307,0.830958704,1.060429985,12.5123,0.013259468,1.204843714,-4.834867179,85.8991,B+
0.022466583,0.333094,1.67034974,0.042880472,0.279066349,51.80116388,13.1252949,0.687037096,-5.5851,0.119158223,0.471529955,3.152325783,17.772,0.011282524,0.22359225,1.614490374,0.047877082,0.264078458,34.12367074,8.383553467,0.6752148,-3.395733333,0.058578102,0.471114002,2.948173568,8.3282,A-
0.00836962,0.330633,9.732576467,0.020519558,0.622713156,4.998497094,4.917434694,1.032169735,19.8562,-0.113571995,0.190041498,24.15379615,-39.972,0.008474014,0.32834275,9.389420607,0.01077117,0.603349303,5.11918769,12.84100972,1.035864287,5.3898,-0.10038612,0.192815494,21.37428217,-29.7756,B
0.034000834,0.331278,2.154656955,0.001180359,0.441802253,35.10194645,343.9990752,1.282934132,5.9113,0.097842835,0.541510221,3.05058861,15.972,0.033741087,0.3267085,2.110530987,0.018485706,0.417365156,39.33640466,99.47651683,1.102803658,8.18515,0.141055165,0.546725662,2.877828991,21.7068,BBB
0.022691153,0.26451,5.660674988,0.084828711,0.649479075,10.72265748,2.044865769,0.856155779,39.9122,0.068822554,0.425922656,7.154769425,21.086,0.021280966,0.24798275,6.198153853,0.084285884,0.662321258,9.614222676,1.915055702,0.885421312,82.508625,0.045156219,0.431380584,7.156729066,14.3734,B+
0.001629887,0.11819,7.342999858,0.003541124,0.45385146,7.34980019,36.47165,0.91836187,-1.6285,-0.31464384,0.495940445,4.838107464,-60.592,0.002340067,0.11609425,7.117265992,0.003512733,0.441793967,7.315477607,37.18729453,1.124102252,-19.443675,-0.118347339,0.49641738,3.868170893,-22.1087,BB-
0.013562358,0.225962,2.183442844,0.137224813,0.270975274,5047.99108,2.171178959,0.869297326,59.5448,0.329811996,0.357291367,3.751034855,46.0276,0.01545216,0.264845,2.116255455,0.124962316,0.270070961,1282.044704,3.066662312,0.859098135,2.10425,0.153211096,0.361510041,4.010394483,21.4366,A-
0.021329377,0.432968,3.308679016,0.008110518,0.570971162,21.93773137,36.59936432,1.411997007,-1.3495,0.046672094,0.391453796,3.812398733,6.75,0.016447565,0.415164,3.727364222,0.05528808,0.57503093,16.60196758,141.4290474,1.256562036,4.37795,0.026868643,0.362615616,3.744889883,3.8708,BB-
0.014216749,0.302303,3.247666567,0.219457557,0.519272794,12.42442253,1.186729385,0.704180262,3.6423,0.060995542,0.447358144,4.713362575,12.2228,0.014132823,0.294865,3.422063046,0.235673491,0.504944711,26.89729673,1.092925539,0.637913825,230.393725,0.050922241,0.438921492,4.451920128,10.2557,BBB
0.025383317,0.072269,0.595566278,0.163729266,0.167538721,42.43555843,4.708800505,1.725538988,11.4291,0.026378337,1.787309462,2.507735038,12.0068,0.027516927,0.06746,0.833275079,0.057352678,0.169659978,37.41259433,11.43608673,1.985755706,12.341675,0.032539926,2.07291764,2.272473573,15.8605,BB
0.043348375,0.223053,1.022258917,0.087368309,0.392621375,43.31829293,5.883056836,0.93778664,22.5266,0.157384317,0.90473803,13.1650165,213,0.035100544,0.19073825,1.247116767,0.083706198,0.398315319,38.52500788,5.297758312,0.950116881,81.16075,0.09888816,0.920654501,15.15614656,130.0831,BB-
0.010890033,0.076345,1.494855432,0.257297904,0.167712779,20.32552465,1.271269178,1.418894103,50.6896,0.040531097,0.718553854,2.271133286,5.6648,0.018459815,0.1327645,1.179955473,0.197563493,0.178676459,1508.784392,3.380916433,1.425994506,35.4055,0.06534711,0.783125819,2.414880857,9.8603,BBB+
0.006175964,0.093472,3.129907852,0.027738265,0.284701833,27.53828923,9.179429744,3.281077771,11.875,0.001044386,0.775539131,2.649409871,-0.1112,0.016063303,0.12862775,1.476536655,0.124204813,0.214756619,51.99551647,7.298054834,2.448765188,9.708825,0.024880878,0.929963228,2.641272469,6.9076,BBB-
0.014134987,0.56099,4.622160466,0.033020873,0.495769551,11.99432119,6.288972749,1.672530991,-17.0653,-0.050792227,0.183524053,2.166552318,-2.0184,0.014980434,0.55190325,4.763762727,0.032050868,0.502757152,15.67476417,6.281528381,1.669558873,9.69585,0.115316549,0.183285612,2.223482015,4.8108,B-
0.0334266,0.214132,3.714320738,0.01229943,0.644268353,19.25952623,21.59558736,1.376156434,0.2502,0.069809707,0.799162733,4.387910028,31.308,0.034793847,0.22447475,3.658634431,0.012023215,0.659209446,19.02441533,22.26379072,1.393673558,15.751675,0.06788484,0.78597694,4.675377426,32.7186,BB-
0.02076735,0.076944,3.305958847,0.147444578,0.518121317,18.10318575,1.472576118,1.371353293,-25.7672,0.015794669,1.462053482,80.20257235,317.2228,0.027551051,0.09455775,2.534626222,0.101561026,0.488511083,27.67831723,4.186769796,1.386561855,4.1661,-0.041205346,1.510719603,122.1092609,-56.5894,B+
0.00561637,0.259841,10.42246269,0.071373057,0.552335981,6.057133899,1.308165034,0.655722027,72.7708,-0.058399423,0.198468913,4.462643678,-5.7276,0.009710643,0.288706,7.276034845,0.128732021,0.497067305,9.930598658,1.243554921,2.971472311,6.788,0.176356621,0.21062744,3.581602138,9.6394,BBB+
0.03526688,0.480843,1.375253377,0.050509762,0.269338454,57.12635917,13.11343865,0.987912088,2.0533,0.221362229,0.371011163,2.795404375,22.7568,0.032533326,0.4663965,1.415609125,0.032492927,0.272928696,53.33276494,20.08827033,1.3556366,-7.432725,0.211982442,0.356882549,2.755526467,20.7887,A
0.023549866,0.389456,0.928946985,0.095361308,0.263424609,95.10279486,6.170649293,1.624694307,3.948,0.18127668,0.398016437,2.216160599,15.8668,0.020648228,0.3663495,0.852885907,0.117815994,0.25492952,87.08541129,5.024303695,1.65516351,-5.487825,0.262639662,0.38847665,2.173056986,22.9674,AA
0.017601496,0.206611,5.391120537,0.010647146,0.51539719,13.30616612,17.018359,1.359366482,-0.4116,0.063648819,0.452001124,2.530724797,7.4256,0.017620643,0.20374,5.627904079,0.010616653,0.531993884,12.99050984,16.49175091,1.29857677,7.83485,0.060984726,0.456586302,2.64504688,7.4226,B+
0.009905709,0.291466,4.769337561,0.06905484,0.32800746,17.4364301,2.887460062,0.886286755,14.5137,0.076099003,0.224391255,3.373060254,5.766,0.013138534,0.30390425,4.023666444,0.091504731,0.317699636,21.01250488,2.97419425,0.844768173,4.898125,0.100702226,0.256662551,3.381755819,9.0314,A-
0.013283347,0.262746,6.200391411,0.216117216,0.524368231,13.19271552,0.740861092,0.360454486,-22.8742,0.059385863,0.319540868,7.038931422,13.2468,0.011645413,0.27590675,6.046846026,0.195507113,0.481005829,14.11663816,0.878378557,0.430909001,-6.8173,-0.484371577,0.293502892,5.74395731,-67.8241,BBB-
0.011024981,0.149303,0.757272547,0.056009837,0.206353637,92.30327241,8.004345247,1.461198932,-2.6176,0.186076986,0.619631824,2.401175897,28.0276,0.011236651,0.1455995,0.892567272,0.053879441,0.204422401,1096.812356,8.785325154,1.436142253,-6.61265,0.083806323,0.647703783,2.420034424,12.5377,BBB
